"id","name","url","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","geo.latitude","geo.longitude","telephone","faxNumber","email"
"45394","Henry Brown Chrysler Jeep Dodge","http://www.henrybrownchrysler.com","1990 N Pinal Ave","Casa Grande","AZ","85122-1400",32.9072,-111.7571,"5208362147",,
"02013","Newberry Ford, Inc.","http://www.newberryford.net","Routes 100 And 460","Pearisburg","VA","24134","37.334801","-80.752110","(540) 921-1531","(540) 921-2818",
"132927","MILLS AUTO CENTER, INC.","http://www.millsgm-willmar.com","3700 HIGHWAY 71 SOUTH","WILLMAR","MN","56201-4200",45.1032,-95.0428,"(320) 231-1160","(320) 214-4054",
"167326","DAN TOBIN BUICK GMC, INC.","http://www.dantobinbuickgmc.com","2539 BILLINGSLEY RD","COLUMBUS","OH","43235-5975",40.11094,-83.0839,"(614) 889-6300","(614) 793-4481",
"60417","Bergstrom Chrysler-Jeep-Dodge-Ram","http://www.bergstromchryslerjeep.com","2929 Lawe St","Kaukauna","WI","54130-9556",44.2956,-88.2543,"9207666500",,
"5490","NISSAN OF SACRAMENTO","http://nissanofsacramento.com","2820 AUBURN BLVD","SACRAMENTO","CA","95821","38.631176","-121.396699","916-488-5400","916-488-7471",
"24987","Laurel BMW of Westmont","http://www.laurelbmw.com","430 E Ogden Ave","Westmont","IL","60559-1245",41.810403,-87.962723,"(630)654-5400","(630)794-9163",
"3601","AUFFENBERG NISSAN","http://www.auffenbergnissan.com/","1690 NEW CAR DR","O FALLON","IL","62269","38.59584","-89.957891","618-624-2277","618-622-4684",
"j5686","Jaguar of Troy","www.jaguaroftroy.net","1815 Maplelawn Dr","Troy","MI","48084-4617","42.55297","-83.17401","8774675961",,
"199443","PAYTON CHEVROLET, BUICK, GMC, INC.","http://www.drivepayton.com","1819 HWY 25B NORTH","HEBER SPRINGS","AR","72543-6402",35.51,-92.0294,"(501) 362-2418",,
"j5315","Jaguar Rancho Mirage","www.jaguarranchomirage.net","71387 Highway 111","Rancho Mirage","CA","92270-4110","33.74609","-116.41924","8772873263",,
"51147","Mercedes-Benz of Princeton","www.princeton.mercedesdealer.com","2910 Route 1","Lawrenceville","NJ","08648",40.272943,-74.708708,"(609) 771-8040","(609) 771-9384",
"02685","Fred Grande Ford Sales, Inc","http://www.fredgrandeford.com","10901 Gratiot Rd.","Richmond","MI","48064","42.800452","-82.731752","(586) 727-3415","(586) 727-5142",
"19074","BILL SEIDLE'S NISSAN","http://www.billseidlenissan.com/","10500 NW 12TH ST","MIAMI","FL","33172","25.783542","-80.366803","305-633-8000","305-635-1707",
"400960","Kocourek Subaru","http://www.kocourek.subaru.com","2600 N. 20th Avenue","Wausau","WI","54401","44.995525","-89.66238","7152989364",,
"51113","Mercedes-Benz of Morristown","www.morristown.mercedesdealer.com","34 Ridgedale Avenue","Morristown","NJ","07962",40.798122,-74.469949,"(973) 267-9200","(973) 267-8645",
"112382","PETE EISCHEN CHEVROLET CO.","http://www.eischenchevrolet.com","2323 N MAIN","FAIRVIEW","OK","73737-2735",36.293,-98.4793,"(580) 227-4411","(580) 227-2040",
"12150","Chicago Northside Scion","http://www.chicagoscions.com","5625 North Broadway St","Chicago","IL","60660","41.98416999999999887904778006486594676971435546875","-87.659999999999996589394868351519107818603515625","(877) 360-6052",,"ScionEcom12150@toyota.com"
"118459","PATSY LOU BUICK-GMC, INC.","http://www.patsyloubp.gmpsdealer.com","G5111 CORUNNA RD","FLINT","MI","48532-0000",43.00168,-83.77668,"(810) 732-7500","(810) 230-6166",
"04136","Longo Toyota","http://www.longotoyota.com","3534 North Peck Road","El Monte","CA","91731",34.071489,-118.025451,"6265806000","6265806137",
"09094","Sun Toyota","http://www.suntoyota.com","3001 U.S. Highway 19","Holiday","FL","34691",28.203335,-82.73984,"7278429735","7278474908",
"04081","Family Ford of Enfield","http://www.familyfordinc.net","65 Hazard Avenue","Enfield","CT","06082","41.989520","-72.572802","(860) 745-1111","(860) 741-7888",
"119087","SARANT CADILLAC CORP.","http://www.sarantcadillac.com","4339 HEMPSTEAD TURNPIKE","FARMINGDALE","NY","11735-2093",40.7272,-73.4721,"(516) 293-5000","(516) 249-2576",
"111647","STEPHEN MOTORS, INC.","http://www.stephengm.com","1011 S MAIN ST","MONTICELLO","IA","52310-2016",42.2275,-91.1881,"(319) 465-5445","(319) 465-4039",
"12148","Scion of Danville","http://www.scionofdanville.com","2106 Georgetown Road","Tilton","IL","61833","40.08688500000000232148522627539932727813720703125","-87.635277999999999565261532552540302276611328125","(877) 360-4956",,"ScionEcom12148@toyota.com"
"02966","Watertown Ford, Inc.","http://www.watertownfordinc.com","625 Pleasant Street","Watertown","MA","02472","42.366867","-71.211595","(888) 857-9037","(617) 668-0182",
"42828","Ross Motor Company","http://www.rossmotor.net","113 East Quality Lane","Senatobia","MS","38668-2317",34.6281,-89.9619,"6625628234",,
"IN018","BOB ROHRMAN INDY HYUNDAI","www.indyhyundaieast.com","7101 E. WASHINGTON STREET","Indianapolis","IN","46219",39.771113,-86.0412,"317-613-7000","317-613-7010","b.barnett@rohrman.com"
"42468","Cowboy Dodge","http://www.cowboychryslerdodgejeep.com","1121 East Lincoln Way","Cheyenne","WY","82001-4812",41.1364,-104.8005,"3076345887",,
"116498","DOSSETT GMC CADILLAC, INC.","http://www.dossettcadillac.com","1058 W PINE","HATTIESBURG","MS","39401-5082",31.3169,-89.301,"(601) 544-7700","(601) 544-0451",
"09229","AutoNation Scion Fort Myers","http://www.AutoNationScionFortMyers.com","2555 Colonial Blvd.","Ft. Myers","FL","33907","26.598082999999999032070263638161122798919677734375","-81.860310999999995829057297669351100921630859375","(866) 983-2297",,"sales@ftmyersscion.com"
"WI023","VAN HORN HYUNDAI FOND DU LAC",,"N6652 ESTERBROOK RD.","FOND DU LAC","WI","54937",43.783726,-88.503459,"920-924-0000","920-922-7035","TIMG@FDLHYUNDAI.COM;RMEYERS@FDLHYUNDAI.COM;RREED@FDLHYUNDAI.COM"
"MN022","INVER GROVE HYUNDAI","www.invergrovehyundai.com","1290 50TH STREET EAST","INVER GROVE HEIGHTS","MN","55077",44.8786435,-93.0800184,"651-204-4400","651-204-4425","lwolters@invergrovehyundai.com"
"46061","Wilder Toyota","http://www.wildertoyota.com","43 Jetta Way","Port Angeles","WA","98362",48.103088,-123.345087,"3604578511","3604523653",
"00422","Billy Cain Ford-Lincoln of Cornelia, Inc.","http://www.billycainfl.com","1039 North Main Street","Cornelia","GA","30531","34.518936","-83.581667","(706) 778-2121","(706) 776-7355",
"111314","RON WARD CHEVROLET COMPANY, INC.","http://www.ronwardchevy.com","609-621 N PARK AVE","HERRIN","IL","62948-3114",37.8082,-89.0276,"(618) 988-1667","(618) 942-2616",
"423D95","Audi Bellingham","www.audibellingham.com","2200 Iowa St","Bellingham","WA","98229",48.7563,-122.447,"3607345230",,
"400061","Napleton's Schaumburg Subaru","http://www.napletons-schaumburg.subaru.com","911 W Higgins Rd","Schaumburg","IL","60195","42.050265","-88.101359","8478846000",,
"408110","Palisades Volkswagen","http://www.palisadesvw.com","115 Route 59","Nyack","NY","10960","41.0937","-73.9409","8888921417",,
"27000","Williams Brothers Milan Dodge Chrysler Jeep Ram","http://www.williamsbrothersmilandcjr.com","260 County St","Milan","MI","48160-1502",42.0839,-83.678,"7344391988",,
"111327","GEORGE WEBER CHEVROLET COMPANY","http://www.georgeweberchevy.com","701 OLD STATE RTE 3","COLUMBIA","IL","62236-2651",38.4795,-90.2212,"(618) 281-5111","(618) 281-4686",
"CA284","Nicholas Parks Kia","http://WWW.PARKSKIA.COM","1066 Marina Blvd.","San Leandro","CA","94577","37.7131015","-122.1614195","877-895-3399",,
"251098","Norris Acura West","http://www.norrisacurawest.com","8559 Baltimore Nat Pik","Ellicott City","MD","21043",39.283379,-76.808533,"(410) 461-7000","4104431252","jbrice@norrisautogroup.com"
"26906","Nix Chrysler Dodge Jeep Ram","http://www.nixchryslerdodgejeepram.com","3001 South Muskogee","Tahlequah","OK","74464-5468",35.8828,-94.9763,"9184562541",,
"LA031","HYUNDAI OF SLIDELL","www.888candeal.com","298 EAST HOWZE BEACH ROAD","SLIDELL","LA","70461",30.240574,-89.765266,"985-641-0671","985-641-0672","888candeal@gmail.com"
"61002","Hennessy Lexus of Atlanta","http://www.lexusatlanta.com","5955 Peachtree Ind. Blvd.","Atlanta","GA","30341",33.90993,-84.28999,"866.388.8606","(770)457-4592","eborg@lexusatlanta.com"
"116521","HOSICK MOTORS INCORPORATED","http://www.hosick-motors.com","1213 N SUNSET DR","VANDALIA","IL","62471-3231",38.9737,-89.1157,"(618) 283-2424","(618) 283-0154",
"42182","Kinsel Toyota","http://www.kinseltoyota.com","3255 Eastex Freeway","Beaumont","TX","77706",30.1097,-94.1399,"4098924888","4099235822",
"08750","Wright Ford Inc","http://www.wrightfordinc.net","1835 So. Highway 97","Redmond","OR","97756","44.259131","-121.179575","(541) 548-2138","(541) 504-3347",
"114988","DUTCH CHEVROLET, BUICK, INC.","http://www.dutchchevrolet.com","6 BELMONT AVE","BELFAST","ME","04915-6863",44.4235,-69.0215,"(207) 338-1470","(207) 338-1283",
"5215","COON RAPIDS NISSAN","http://www.coonrapidsnissan.com/","3300 129TH AVENUE NW","COON RAPIDS","MN","55448","45.205081","-93.350868","763-205-7710","763-205-7711",
"405244","Suncoast Volkswagen","http://www.suncoastvw.com","5005 S Tamiami Trl","Sarasota","FL","34231","27.2802","-82.5305","9419231700",,
"114768","PALM CHEVROLET, INC.","http://www.palmchevrolet.com","2300 SW COLLEGE RD","OCALA","FL","34471-1614",29.1704,-82.1629,"(352) 629-8011","(352) 671-2670",
"16047","Ray Skillman Shadeland Mitsubishi","WWW.RAYSKILLMANSHADELANDMITSUBISHI.COM","1300 N. SHADELAND AVENUE","INDIANAPOLIS","IN","46219",39.78576,-86.04542,"(317)352-9500","(317)354-2259",
"60537","Seth Wadley Chrysler Dodge Jeep Ram","http://www.sethwadleychryslerdodgejeepram.com","200 Ballard Rd","Pauls Valley","OK","73075-9217",34.7453,-97.2677,"4052389681",,
"265198","FREMONT BUICK GMC CADILLAC","http://www.fremontcadillac.com","5939 AUTO MALL PARKWAY","FREMONT","CA","94538",37.50264,-121.9794,"(510) 445-8700","(510) 445-8717",
"41903","South Bay MINI","www.southbaymini.com","18900 Hawthorne Boulevard","Torrance","CA","90504","33.858685","-118.351906","8773095393","3109212675",
"112515","WEST CHEVROLET, INC.","http://www.westchevrolet.com","3450 AIRPORT HWY","ALCOA","TN","37701-3235",35.8333,-83.9716,"(865) 970-9378","(865) 970-4559",
"01487","Don Chalmers Ford","http://www.dcford.com","2500 Rio Rancho Blvd, S.E.","Rio Rancho","NM","87124","35.216092","-106.660839","(505) 897-2500","(505) 897-8571",
"69137","Tony Domiano Alfa Romeo FIAT","http://www.fiatusaofeynon.com","900 Scranton Carbondale Hwy","Eynon","PA","18403-1019",41.5215,-75.5714,"5708766000",,
"040750","Vic Bailey Subaru","http://www.vicbaileysubaru.com","400 E Daniel Morgan Ave","Spartanburg","SC","29302","34.9575","-81.928333","8645821200",,
"02799","Bill Summers Ford, LLC","http://www.billsummersford.com","I-80 & Us 83","North Platte","NE","69101","41.104021","-100.763603","(308) 532-2500","(308) 532-8234",
"03893","Vista Ford Lincoln of Oxnard","http://www.vistalincolnoxnard.com","1501 Auto Center Drive","Oxnard","CA","93036","34.230152","-119.155973","(805) 983-6511",,
"60458","Lexus of Woodland Hills","http://www.Lexusofwoodlandhills.com","21611 Ventura Boulevard","Woodland Hills","CA","91364",34.16824,-118.599495,"855.943.1776","(818) 348-0415","mhong@lexusofwh.com"
"235352","DON LEDFORD AUTO PARK ATHENS, LLC","http://www.donledfordautopark.com","1900 CONGRESS PKY","ATHENS","TN","37303-2812",35.445,-84.6312,"(423) 745-1962","(423) 744-0493",
"421026","Tony Volkswagen","http://www.tonyvolkswagen.com","94-1299 Ka Uka Blvd.","Waipahu","HI","96797","21.4284","-157.9980","8779894327",,
"08379","Ed Kenley Ford","http://www.edkenleyford.net","1888 N. Main St.","Layton","UT","84041","41.087966","-111.999917","(801) 776-4201","",
"279459","TED BRITT CHEVROLET","http://www.tedbrittchevrolet.net","46990 HARRY BYRD HWY","STERLING","VA","20164-1816",39.0164,-77.3742,"(703) 450-7500","(703) 430-3360",
"419234","Gallatin Volkswagen","http://www.bozemanvw.com","31910 E. Frontage Rd.","Bozeman","MT","59715","45.6739","-111.0030","4065861771",,
"MN005","Luther Kia","HTTP://LUTHERKIAMN.COM","1470 50th Street","Inver Grove Heights","MN","55077","44.8772224","-93.0762505","651-457-5757",,
"70032","NATIONWIDE INFINITI OF TIMONIUM","http://www.nationwideinfiniti.com/","22 W TIMONIUM RD","TIMONIUM","MD","21093","39.440285","-76.628418","410-561-1000","410-561-1886",
"08109","SMART CENTER WESTMINSTER","WWW.SMARTCENTERWESTMINSTER.COM","10391 WESTMINSTER BOULEVARD","WESTMINSTER","CO","80020",39.886156,-105.069073,"3034107800",,
"20285","Bob Zimmerman Ford Inc.","http://www.bobzimmermancr.com","4001 First Avenue S.E.","Cedar Rapids","IA","52402","42.019200","-91.632400","(319) 366-4000","(319) 364-6972",
"31171","Newburgh Toyota","http://www.newburghtoyota.com","218 Route 17K","Newburgh","NY","12550",41.515671,-74.103191,"8455610340","(845)561-5082",
"45493","Big Valley Automotive, Inc.","http://www.bigvalleyautochryslerdodgejeep.com","1115 N Chicago Ave","Portales","NM","88130-5453",34.1921,-103.3313,"5753568581",,
"176956","JIM RIEHL'S FRIENDLY CADILLAC","http://www.jimriehlcadillac.com","18900 HALL ROAD","CLINTON TOWNSHIP","MI","48038-6909",42.6276,-82.9339,"(586) 412-9600","(586) 412-8800",
"10555","Napleton's Auto Werks","http://www.napletonlincolnofbourbonnais.com","515 William Latham Drive","Bourbonnais","IL","60914","41.160911","-87.887954","(877) 728-7696","(815) 933-8238",
"07690","Alan Jay Ford of Wauchula, Inc.","http://www.fordofwauchula.com","1031 US Highway 17 North","Wauchula","FL","33873","27.559392","-81.814613","(863) 773-4113","(863) 773-4904",
"112547","KING CHEVROLET","http://www.kingchevy.net","611 FOB JAMES DR","VALLEY","AL","36854-5065",32.8175,-85.2051,"(334) 756-7141","(334) 756-6371",
"111566","MURPHY CHEVROLET INC.","http://www.murphychevrolet.com","211 GLENN ST","FOLEY","MN","56329-4609",45.6626,-93.9204,"(320) 968-6239","(320) 968-6787",
"03308","Sailer Ford Inc","http://www.sailerfordinc.net","404 Sherman Avenue","Ackley","IA","50601","42.556761","-93.144533","(641) 847-2135","(641) 847-3737",
"07743","Bill McRae Ford Lincoln","http://www.BillMcRaelincoln.com","1511 East Rusk Street","Jacksonville","TX","75766","31.966289","-95.248493","(903) 586-2241","(903) 586-4284",
"09206","Autonation Scion Weston","http://www.autonationscionweston.com","4050 Weston Road","Davie","FL","33331","26.071217000000000751924744690768420696258544921875","-80.3607329999999961955836624838411808013916015625","(866) 982-2309",,"sales@maroonescion.net"
"2948","GANLEY NISSAN","http://www.ganleynissan.com/","6060 MAYFIELD RD","MAYFIELD HEIGHTS","OH","44124","41.49828","-81.64374","440-449-9500","440-684-2365",
"115223","DON NESTER CHEVROLET","http://www.donnesterchevy.com","424 E FEDERAL HWY","ROSCOMMON","MI","48653-9319",44.5029,-84.6001,"(989) 275-5105","(989) 275-4394",
"09168","Gettel Toyota","http://www.getteltoyota.com","6423 14th Street West","Bradenton","FL","34207",27.42704,-82.575465,"9417565511","9417588006",
"3410","QUIRK NISSAN","http://www.quirknissan.com/","600 SOUTHERN ARTERY","QUINCY","MA","02169","42.252793","-70.991045","617-472-6700","617-769-5419",
"50014","Pantili Mitsubishi","WWW.PANTILIMITSUBISHI.COM/","690 OAKVALE ROAD","PRINCETON","WV","24740",37.362843,-81.06033,"(304)431-2886","(304)425-4437",
"69024","Bob And Chuck Eddy Alfa Romeo FIAT","http://www.fiatusaofyoungstown.com","14 N Anderson Rd","Youngstown","OH","44515-1702",41.1014,-80.7469,"3302701111",,
"06864","Stevens Ford","http://www.stevensfordenid.com","3101 West Garriott Road","Enid","OK","73703","36.390700","-97.917700","(580) 237-3040","(580) 237-3874",
"08518","Robberson Ford Sales, Inc.","http://www.robbersonford.net","2100 N.E. Third Street","Bend","OR","97701","44.070512","-121.302548","(541) 382-4521","(541) 388-4035",
"090473","Dellenbach Subaru","http://www.dellenbach.subaru.com","3103 S College Ave","Fort Collins","CO","80525","40.545293","-105.077182","9702263100",,
"113107","BRADSHAW CHEVROLET COMPANY","http://www.bradshawchevy.com","360 N MAIN","CEDAR CITY","UT","84721-2640",37.6836,-113.0608,"(435) 586-6595","(435) 586-0125",
"111596","VILLAGE CHEVROLET CO.","http://www.villagechev.com","16200 WAYZATA BLVD","WAYZATA","MN","55391-2027",44.97135,-93.48395,"(952) 473-5444","(952) 449-6720",
"00916","Cloninger Ford, Inc.","http://www.cloningerfordsales.com","511 Jake Alexander Blvd. South","Salisbury","NC","28147","35.674867","-80.487565","(800) 948-5667","(704) 637-5355",
"215494","LYNCH CHEVROLET-CADILLAC OF AUBURN, INC.","http://www.lynchchevroletcadillacofauburn.com","154 WEST CREEK PKWY","AUBURN","AL","36830-7007",32.5599,-85.4997,"(334) 821-9001","(334) 821-9007",
"08420","Smith Auto Company","http://www.smithsfords.net","2534 N. 200 East.","Spanish Fork","UT","84660","40.136380","-111.650059","(801) 798-3553","(801) 798-8264",
"32096","Scott Clark's Toyota City/Scion","http://www.scottclarkstoyota.com","13000 East Independence Blvd","Stallings","NC","28104",35.101214,-80.679235,"7045351972","7045679052",
"71529","FORT MYERS INFINITI","http://Fortmyersinfiniti.com","14990 SOUTH TAMIAMI TRAIL","FORT MYERS","FL","33912","26.525164","-81.871327","239-432-5500","239-432-5501",
"06025","Lynch Toyota","http://www.lynchtoyota.com","179 Tolland Turnpike","Manchester","CT","06040",41.811798,-72.514958,"8606464321","8606461534",
"115886","MCGUIRE CHEVROLET, INC.","http://www.mcguirechevrolet.com","712 W 5TH","CLARE","MI","48617-9414",43.82,-84.7746,"(989) 386-7714","(989) 386-3459",
"030292","Baierl Subaru","http://www.baierl.subaru.com","9545 Perry Hwy","Pittsburgh","PA","15237","40.57966","-80.038","4123641900",,
"040650","Subaru of Gwinnett","http://www.gwinnett.subaru.com","2920 Satellite Blvd","Duluth","GA","30096","33.962566","-84.109557","6784753500",,
"26767","Crossroads Chrysler Jeep Dodge","http://www.crossroadschryslerjeepdodge.net","4510 Whitehill Blvd","Prince George","VA","23875-1256",37.2497,-77.3723,"8047334664",,
"04058","Future Ford Lincoln of Concord","http://www.futurefordofconcord.net","2285 Diamond Blvd.","Concord","CA","94520","37.976786","-122.061283","(888) 415-4242","(925) 685-0393",
"60294","Hight Chrysler Jeep Dodge","http://www.hightchryslerdodgejeep.com","507 Lakewood Rd","Madison","ME","04950-3010",44.8148,-69.7638,"2074747171",,
"116677","KEN FOWLER MOTORS, INC.","http://www.fowlerautocenter.com","1265 AIRPORT PARK BLVD","UKIAH","CA","95482-7400",39.1322,-123.1973,"(707) 468-0101","(707) 462-2475",
"020223","East Hills Subaru","http://www.easthillssubaru.subarusdc.com","1039 Northern Blvd","Roslyn","NY","11576","40.79786","-73.66595","5164846633",,
"113006","JIM SCHMIDT CHEVROLET-BUICK INC.","http://www.jimschmidtchevroletbuick.com","575 W HIGH ST","HICKSVILLE","OH","43526-1037",41.2861,-84.7761,"(419) 542-7731","(419) 542-9961",
